006150148;2018;DI;38324;
418678843;2018;FJ;1406084;
418678843;2018;HI;-15155;
418678843;2018;HM;2992703;
418736914;2018;DI;44877;
418763645;2018;DI;130711;
418763645;2018;FJ;1895692;
418763645;2018;HK;37978;
418763645;2018;HM;3571318;
418766036;2017;306;6805;
418766036;2017;310;36845;
418839775;2018;DI;134026;
419493887;2018;DI;97325;
419493887;2018;HI;49;
419493887;2018;HK;40980;
419493887;2018;HM;4171234;
419506530;2018;DI;76460;
419713920;2017;DI;52712;
419713920;2017;FJ;2266652;
419713920;2017;HI;-88547;
419713920;2017;HK;-60651;
419713920;2017;HM;4629256;
419843990;2018;DI;-121467;
419843990;2018;FJ;1563889;
419843990;2018;HI;94403;
419843990;2018;HM;3524440;
419981352;2018;DI;66354;
420095119;2017;DI;-3409;
421093634;2017;DI;70882;
421258625;2018;DI;-44451;
421380155;2016;DI;318247;
421380155;2016;FJ;1588830;
421380155;2016;HI;-401;
421380155;2016;HK;133839;
421380155;2016;HM;2914215;
422264507;2018;DI;50043;
422282152;2018;DI;5167;
422282152;2018;FJ;304111;
422282152;2018;HI;-520;
422282152;2018;HM;612448;
422302398;2018;DI;3012943;
422302398;2018;FJ;1068000;
422302398;2018;HI;31423;
422302398;2018;HK;-3675;
422302398;2018;HM;1803932;
422488130;2017;290;8;
422488130;2017;310;13303;
422567081;2018;DI;1895;
422567081;2018;FJ;107462;
422567081;2018;HI;69;
422567081;2018;HK;334;
422567081;2018;HM;52107;
422756494;2018;290;19;
422756494;2018;310;1839;
423138262;2018;DI;201627;
423459031;2017;DI;-8275;
423459031;2017;HM;8275;
423492792;2017;DI;5509518;
423492792;2017;FJ;24017100;
423492792;2017;HI;-18496;
423492792;2017;HJ;1137734;
423492792;2017;HK;2390914;
423492792;2017;HM;44370364;
423565423;2017;DI;11279;
423565423;2017;FJ;40414;
423565423;2017;HK;1799;
423565423;2017;HM;69290;
423613066;2018;DI;-56035;
424000081;2018;290;60751;
424000081;2018;310;-19816;
425780558;2018;DI;159722;
425780558;2018;HI;43120;
425780558;2018;HK;9838;
425780558;2018;HM;15246446;
428126973;2017;DI;-114053;
428126973;2017;FJ;604564;
428126973;2017;HI;7285;
428126973;2017;HM;1301668;
428205231;2018;DI;948224;
428205231;2018;FJ;244496;
428205231;2018;HI;6209;
428205231;2018;HK;-615975;
428205231;2018;HM;-230753;
428265086;2015;DI;-4544;
428265086;2015;HM;4544;
428664296;2017;DI;21793;
428664296;2017;FJ;1653319;
428664296;2017;HI;-1342;
428664296;2017;HM;2995867;
428711592;2017;290;166;
428711592;2017;306;8438;
428711592;2017;310;48450;
428768543;2015;DI;2822;
428768543;2015;FJ;1231643;
428768543;2015;HI;3412;
428768543;2015;HK;-9130;
428768543;2015;HM;1268162;
428783351;2017;DI;159635;
429536253;2017;DI;129305;
429541477;2017;310;-5341;
429750292;2017;DI;114619;
429750292;2017;FJ;415127;
429750292;2017;HK;23033;
429750292;2017;HM;875884;
429750292;2018;DI;214109;
429750292;2018;FJ;408094;
429750292;2018;HK;22225;
429750292;2018;HM;785793;
429789050;2017;DI;4594;
429789050;2017;FJ;476180;
429789050;2017;HI;4660;
429789050;2017;HM;1042956;
429844004;2017;310;-3628;
430107821;2018;DI;749;
430140004;2017;306;58;
430140004;2017;310;807;
430347344;2017;DI;15116;
430347344;2017;FJ;741011;
430347344;2017;HI;-21;
430347344;2017;HK;2616;
430347344;2017;HM;501195;
430439182;2017;DI;709658;
430439182;2017;FJ;9588854;
430439182;2017;HI;-38531;
430439182;2017;HJ;130654;
430439182;2017;HK;146609;
430439182;2017;HM;18540125;
431300219;2017;DI;19401;
431300219;2017;FJ;60000;
431300219;2017;HK;8698;
431300219;2017;HM;110600;
431411461;2018;DI;-22180;
431499631;2018;DI;105781;
431499631;2018;HK;1902;
431499631;2018;HM;9223;
431712892;2017;DI;58657;
431712892;2017;FJ;1116265;
431712892;2017;HI;-211320;
431712892;2017;HM;2598757;
431741321;2017;DI;661786;
431741321;2017;FJ;25198729;
431741321;2017;HI;4323;
431741321;2017;HK;281665;
431741321;2017;HM;50014383;
431898626;2018;DI;60986;
431912138;2018;DI;165447;
432071868;2016;DI;26347;
432071868;2016;FJ;130006;
432071868;2016;HM;126197;
432071868;2017;DI;325;
432071868;2017;FJ;160843;
432071868;2017;HM;183038;
432075463;2018;DI;-18631;
432075463;2018;FJ;365845;
432075463;2018;HI;-180;
432075463;2018;HM;384482;
432091700;2018;DI;59401;
432188969;2018;DI;135246;
432188969;2018;FJ;1199259;
432188969;2018;HI;4755;
432188969;2018;HK;37903;
432188969;2018;HM;2239591;
432325090;2018;DI;120754;
432567790;2017;310;11307;
432698744;2017;DI;-225828;
432698744;2017;FJ;3795373;
432698744;2017;HI;-28500;
432698744;2017;HM;7553585;
433005246;2017;DI;-339797;
433005246;2017;HI;108054;
433005246;2017;HM;23685487;
433409406;2017;DI;28576;
433409406;2017;FJ;187518;
433409406;2017;HM;158942;
433497591;2017;290;8000;
433497591;2017;310;1;
433719333;2017;DI;43746;
433780509;2017;310;3050;
433864527;2018;DI;486717;
433864527;2018;FJ;16341106;
433864527;2018;HI;-62759;
433864527;2018;HK;181706;
433864527;2018;HM;12527076;
433927308;2017;DI;10261;
433927308;2017;FJ;35363;
433927308;2017;HI;-4513;
433927308;2017;HK;1650;
433927308;2017;HM;122491;
433985082;2018;DI;43724;
433996030;2017;DI;661742;
434263943;2017;310;9280;
434305827;2018;DI;847713;
434305827;2018;HI;501548;
434305827;2018;HJ;208965;
434305827;2018;HK;-15668;
434305827;2018;HM;66881579;
434588521;2017;DI;-1210;
434588521;2017;FJ;1048476;
434588521;2017;HI;-27641;
434588521;2017;HM;2113004;
434709010;2017;DI;-42;
434709010;2017;FJ;31652;
434709010;2017;HM;57055;
434995783;2018;DI;11358;
434995783;2018;FJ;149053;
434995783;2018;HI;-26;
434995783;2018;HK;1981;
434995783;2018;HM;283022;
435041090;2018;DI;148160;
435120449;2018;DI;76305;
435185541;2017;310;312;
435363932;2018;DI;81703;
435363932;2018;FJ;2456024;
435363932;2018;HI;2628;
435363932;2018;HK;-9517;
435363932;2018;HM;4941033;
435400551;2018;DI;148914;
435400551;2018;FJ;834901;
435400551;2018;HI;1653;
435400551;2018;HK;47076;
435400551;2018;HM;1662537;
437809932;2018;DI;138510;
437810559;2018;DI;390194;
437885684;2017;DI;22618;
437885684;2017;FJ;1284181;
437885684;2017;HI;-25543;
437885684;2017;HK;956;
437885684;2017;HM;1898920;
437911175;2018;DI;341989;
437911175;2018;FJ;4712;
437911175;2018;HK;-49425;
437911175;2018;HM;44583;
437940588;2018;DI;2390;
437964794;2017;310;-5586;
437972532;2018;DI;122256;
438052615;2017;310;48577;
438052615;2018;310;-2283;
438166563;2018;DI;125992;
438420481;2018;DI;567262;
438420481;2018;FJ;9285753;
438420481;2018;HI;4908;
438420481;2018;HK;267803;
438420481;2018;HM;17673750;
438475642;2018;306;-1328;
438475642;2018;310;20198;
438597619;2017;DI;8965;
438597619;2017;FJ;251820;
438597619;2017;HK;-2470;
438597619;2017;HM;496641;
438621567;2018;DI;108402;
438689812;2016;310;3424;
438702664;2017;DI;225390;
439169442;2018;DI;-28635;
439170390;2018;DI;1340523;
439235375;2018;DI;53596;
439235375;2018;FJ;326270;
439235375;2018;HI;163209;
439235375;2018;HK;27359;
439235375;2018;HM;1071101;
439602566;2017;DI;21438;
439602566;2017;FJ;270255;
439602566;2017;HI;5003;
439602566;2017;HK;2781;
439602566;2017;HM;544986;
439655440;2016;290;624;
439655440;2016;306;784;
439655440;2016;310;9364;
440167732;2018;DI;9795;
440167732;2018;FJ;393804;
440167732;2018;HM;189068;
440181667;2017;DI;441274;
440181667;2017;FJ;9232263;
440181667;2017;HI;111641;
440181667;2017;HJ;296638;
440181667;2017;HK;145705;
440181667;2017;HM;17477138;
440828507;2018;DI;14413;
441016375;2017;DI;-3403;
441016375;2017;FJ;164604;
441016375;2017;HI;241;
441016375;2017;HM;174666;
441166626;2018;306;-460;
441166626;2018;310;-897;
441241783;2017;DI;80419;
441241783;2017;FJ;74832;
441241783;2017;HI;-4;
441241783;2017;HK;19242;
441241783;2017;HM;77254;
441313699;2017;DI;52945;
441313699;2017;FJ;757229;
441313699;2017;HI;469;
441313699;2017;HK;-58;
441313699;2017;HM;1455055;
441642733;2018;DI;2972187;
441642733;2018;FJ;87775;
441642733;2018;HI;2844007;
441642733;2018;HK;60037;
441642733;2018;HM;755246;
441805249;2017;DI;133530;
441805249;2017;FJ;216222;
441805249;2017;HI;153860;
441805249;2017;HM;448325;
441809993;2018;DI;120525;
441959301;2017;DI;-34452;
441959301;2017;FJ;813001;
441959301;2017;HI;-649;
441959301;2017;HM;1519538;
441980729;2016;DI;14488;
441980729;2016;HI;-3015;
441980729;2016;HM;1267528;
441980729;2017;DI;718;
441980729;2017;HI;-1618;
441980729;2017;HK;-533;
441980729;2017;HM;1244835;
442020780;2018;310;-1445;
442088399;2018;DI;39714;
442088399;2018;FJ;1539303;
442088399;2018;HI;6738;
442088399;2018;HM;2893158;
442157715;2017;DI;-16230;
442157715;2017;FJ;1338503;
442157715;2017;HI;-586;
442157715;2017;HM;1379002;
442242210;2017;DI;-21531;
442242210;2017;FJ;75621;
442242210;2017;HI;-604;
442242210;2017;HM;183321;
442357901;2018;DI;6596;
442357901;2018;HM;6133;
442669313;2018;DI;54942;
442907093;2016;DI;77748;
442907093;2016;HK;38869;
442907093;2016;HM;442114;
442909644;2017;DI;28375;
442909644;2017;FJ;597663;
442909644;2017;HI;1305;
442909644;2017;HK;5015;
442909644;2017;HM;398009;
442937108;2018;DI;63298;
442937108;2018;FJ;297916;
442937108;2018;HI;3783;
442937108;2018;HM;240686;
443068861;2018;DI;68999;
443068861;2018;FJ;344431;
443068861;2018;HK;3307;
443068861;2018;HM;333490;
443556204;2018;DI;385963;
443568340;2018;DI;128815;
443568340;2018;HI;140;
443568340;2018;HK;38144;
443568340;2018;HM;665631;
444118129;2018;DI;37524;
444118129;2018;FJ;144000;
444118129;2018;HI;19890;
444118129;2018;HK;7710;
444118129;2018;HM;126366;
444168280;2016;DI;4433;
444364640;2018;DI;62227;
444372627;2018;DI;306133;
444372627;2018;HI;82545;
444372627;2018;HK;86402;
444372627;2018;HM;114115;
444557516;2018;DI;353226;
444557516;2018;FJ;85505;
444557516;2018;HI;-221422;
444557516;2018;HK;9477;
444557516;2018;HM;610803;
444597033;2017;DI;-9970;
444597033;2017;FJ;147825;
444597033;2017;HI;-32130;
444597033;2017;HM;310364;
444691117;2016;DI;77122;
444691117;2016;FJ;4131437;
444691117;2016;HI;-4973;
444691117;2016;HK;22456;
444691117;2016;HM;2720449;
444775001;2018;DI;45283;
444810782;2017;DI;513227;
444819486;2014;DI;17799;
444819486;2014;FJ;316129;
444819486;2014;HI;-12857;
444819486;2014;HK;3058;
444819486;2014;HM;815127;
444939219;2018;DI;46136;
444939219;2018;FJ;1964428;
444939219;2018;HI;8807;
444939219;2018;HK;472;
444939219;2018;HM;3884004;
445085715;2016;DI;107976;
445179518;2018;DI;82676;
445179518;2018;FJ;825018;
445179518;2018;HI;1929;
445179518;2018;HK;37690;
445179518;2018;HM;753428;
445355787;2018;DI;24373;
447545773;2017;DI;73293;
447545773;2017;HI;6814;
447545773;2017;HK;14550;
447545773;2017;HM;401836;
447714106;2017;DI;34583;
447714106;2017;FJ;599344;
447714106;2017;HI;2268;
447714106;2017;HK;4487;
447714106;2017;HM;966491;
447842261;2018;290;17000;
447842261;2018;310;-63093;
448987248;2017;DI;260548;
449039668;2018;DI;140924;
449149947;2017;306;843;
449149947;2017;310;10495;
449226356;2017;DI;101476;
449315423;2015;DI;-556925;
449315423;2015;FJ;218160;
449315423;2015;HI;-1681;
449315423;2015;HM;1029327;
449315423;2016;DI;-812037;
449315423;2016;FJ;218160;
449315423;2016;HI;-6220;
449315423;2016;HM;1275506;
449357847;2017;DI;-2981172;
449357847;2017;FJ;24003871;
449357847;2017;HI;-195284;
449357847;2017;HM;21953762;
449768316;2017;310;-7897;
449788918;2018;DI;54361;
450108501;2017;DI;-552362;
450108501;2017;FJ;252;
450108501;2017;HI;13506;
450108501;2017;HM;2375823;
450136544;2018;DI;151007;
450349972;2017;DI;396711;
450349972;2017;HI;2024;
450349972;2017;HK;-6283;
450349972;2017;HM;5349;
450390315;2018;DI;203738;
450530639;2015;DI;51271;
450530639;2015;HM;1487217;
450530639;2016;DI;120309;
450530639;2016;HI;-310682;
450530639;2016;HM;3372580;
450548128;2017;290;4723;
450548128;2017;306;6248;
450548128;2017;310;44919;
450832027;2017;DI;63479;
450832027;2017;FJ;1875330;
450832027;2017;HK;8139;
450832027;2017;HM;876816;
451224943;2018;DI;654737;
451341184;2017;DI;24698;
451390660;2017;290;1652;
451390660;2017;310;-56960;
451808661;2017;DI;131146;
451905087;2018;DI;1800095;
452120280;2017;DI;-8050;
452120280;2017;HI;-652;
452120280;2017;HM;14466;
452160146;2018;DI;58069;
452160146;2018;FJ;258322;
452160146;2018;HK;10204;
452160146;2018;HM;479601;
452309644;2018;DI;113278;
452397235;2018;DI;21894;
452526742;2017;DI;30153;
452826548;2018;DI;89267;
452908759;2017;DI;-7156923;
452908759;2017;HK;1534255;
452908759;2017;HM;21175686;
453094872;2017;DI;-414655;
453251530;2018;DI;6341;
453251530;2018;HI;-26715;
453251530;2018;HK;-29546;
453251530;2018;HM;288144;
453318362;2017;DI;-399410;
453318362;2017;FJ;1440;
453318362;2017;HI;-40061;
453318362;2017;HM;1296614;
453401549;2017;DI;-1751;
453401549;2017;FJ;343;
453401549;2017;HM;2094;
453474546;2017;310;-723;
453573701;2017;DI;177177;
453658213;2018;290;2323;
453658213;2018;310;663;
453768475;2017;290;21344;
453768475;2017;306;3815;
453768475;2017;310;52070;
454092636;2017;310;1596;
477794655;2018;DI;47928;
477794655;2018;FJ;310590;
477794655;2018;HI;6770;
477794655;2018;HK;9344;
477794655;2018;HM;494746;
478084833;2018;DI;179152;
478229313;2017;DI;360016;
478229313;2017;FJ;15185097;
478229313;2017;HI;13214;
478229313;2017;HK;13711;
478229313;2017;HM;10185771;
478285034;2018;DI;91365;
478285034;2018;HM;7092;
478522402;2017;DI;-2350;
478522402;2017;FJ;438672;
478522402;2017;HM;897428;
478693518;2017;DI;86317;
478693518;2017;FJ;2150633;
478693518;2017;HI;-51526;
478693518;2017;HK;12589;
478693518;2017;HM;4135673;
478734395;2018;DI;254788;
478734395;2018;FJ;2262511;
478734395;2018;HI;-52470;
478734395;2018;HJ;15153;
478734395;2018;HK;158613;
478734395;2018;HM;4378518;
478888019;2017;DI;19998;
478888019;2017;HI;-152;
478888019;2017;HK;3239;
478888019;2017;HM;273183;
478903057;2017;310;-10243;
479100182;2017;DI;101027;
479100182;2017;FJ;2913556;
479100182;2017;HI;95322;
479100182;2017;HM;5161638;
479486102;2016;290;370017;
479486102;2016;306;29514;
479486102;2016;310;88737;
479558967;2018;DI;-9578;
479558967;2018;FJ;150141;
479558967;2018;HI;-671;
479558967;2018;HM;332090;
479693129;2017;DI;489046;
479693129;2017;FJ;28378194;
479693129;2017;HI;-54312;
479693129;2017;HK;252676;
479693129;2017;HM;18469371;
479739179;2016;DI;-42904;
479739179;2016;FJ;228485;
479739179;2016;HI;-61385;
479739179;2016;HK;-31969;
479739179;2016;HM;323025;
479807315;2018;310;-549;
479924789;2018;DI;94793;
480208099;2018;DI;42748;
480441047;2017;DI;212290;
480620236;2017;310;-697;
480852425;2018;DI;51153;
480852425;2018;FJ;397365;
480852425;2018;HI;470;
480852425;2018;HK;5029;
480852425;2018;HM;754765;
480868124;2017;DI;-107;
480868124;2017;FJ;85000;
480868124;2017;HM;85107;
480963784;2017;DI;-18230;
481213635;2018;DI;44099;
481441368;2018;DI;34603;
481441368;2018;FJ;210316;
481441368;2018;HM;378822;
482154671;2018;DI;-478835;
482154671;2018;FJ;21852701;
482154671;2018;HI;3781;
482154671;2018;HK;-161974;
482154671;2018;HM;44769112;
482221751;2017;DI;-32429;
482221751;2017;FJ;282483;
482221751;2017;HI;3805;
482221751;2017;HM;329231;
482355203;2018;290;25660;
482355203;2018;310;19150;
482452489;2018;DI;79155;
482628633;2017;310;11698;
482651064;2017;DI;8418;
482651064;2017;FJ;346015;
482651064;2017;HI;38962;
482651064;2017;HM;732480;
482662285;2017;290;575;
482662285;2017;306;-1067;
482662285;2017;310;1753;
482674744;2017;DI;4494;
482674744;2017;HM;229482;
482791035;2018;DI;594992;
482791035;2018;HM;185625;
482829827;2018;DI;34471;
482829827;2018;FJ;592793;
482829827;2018;HI;2146;
482829827;2018;HM;563675;
482857851;2018;DI;438027;
482922473;2017;DI;3284;
482922473;2017;FJ;285519;
482922473;2017;HM;289237;
483024584;2018;DI;7041;
483024584;2018;FJ;2016010;
483024584;2018;HI;-22461;
483024584;2018;HK;-1631;
483024584;2018;HM;2015011;
483066544;2018;DI;53860;
483214334;2017;306;422;
483214334;2017;310;2389;
483226650;2018;DI;-15397;
483226650;2018;FJ;9450655;
483226650;2018;HI;183852;
483226650;2018;HM;6823724;
483435756;2017;306;4889;
483435756;2017;310;29162;
483820510;2018;DI;-4408;
483820510;2018;HM;102975;
483935094;2018;DI;17535;
483935094;2018;FJ;68400;
483935094;2018;HK;3102;
483935094;2018;HM;133152;
483956181;2018;310;12343;
484512751;2018;DI;-185304;
484572599;2017;DI;51075;
484572599;2017;FJ;1564523;
484572599;2017;HI;-383943;
484572599;2017;HK;36387;
484572599;2017;HM;1693070;
484663356;2018;DI;-2502;
484690318;2018;DI;108624;
484690318;2018;FJ;5817909;
484690318;2018;HI;-3374;
484690318;2018;HK;5115;
484690318;2018;HM;3837956;
484785019;2018;290;7508;
484785019;2018;306;12127;
484785019;2018;310;46772;
484846563;2017;DI;-23817;
484846563;2017;HI;-1409;
484846563;2017;HM;283349;
484873765;2017;290;91;
484873765;2017;306;5322;
484873765;2017;310;30163;
484873864;2018;DI;88450;
484873864;2018;FJ;431754;
484873864;2018;HI;-962;
484873864;2018;HK;-542;
484873864;2018;HM;761853;
484883269;2018;306;-2133;
484883269;2018;310;24;
484912530;2017;306;522;
484912530;2017;310;2955;
485160253;2018;DI;132780;
485252902;2017;306;410;
485252902;2017;310;14514;
485341176;2017;DI;4991;
487623241;2018;306;1215;
487623241;2018;310;6887;
487664500;2018;DI;18647;
487664500;2018;FJ;2365685;
487664500;2018;HI;-7515;
487664500;2018;HM;2505653;
487674756;2018;DI;22555;
487674756;2018;FJ;126767;
487674756;2018;HI;-325;
487674756;2018;HM;137546;
487753667;2017;310;-270;
487768087;2017;290;7500;
487768087;2017;306;7112;
487768087;2017;310;39032;
487894073;2017;306;2942;
487894073;2017;310;26056;
488139312;2018;DI;-28417;
488158130;2018;DI;180875;
488245556;2017;DI;30318;
488245556;2017;FJ;1417097;
488245556;2017;HI;-622;
488245556;2017;HK;3213;
488245556;2017;HM;926470;
488262551;2017;DI;47860;
488376310;2017;DI;38078;
488376310;2017;HK;45189;
488376310;2017;HM;16887847;
488553926;2017;DI;39925;
488553926;2017;FJ;1214448;
488553926;2017;HI;-1;
488553926;2017;HK;11099;
488553926;2017;HM;1188901;
488657891;2016;290;6108;
488657891;2016;310;2054;
488657891;2017;290;21;
488657891;2017;306;140;
488657891;2017;310;-68553;
488917741;2018;DI;431;
488917741;2018;HM;324949;
489118414;2017;310;-7848;
489155606;2017;DI;210158;
489171074;2018;DI;26107;
489171074;2018;FJ;1018566;
489171074;2018;HI;2877;
489171074;2018;HM;662456;
489249441;2018;290;30;
489249441;2018;310;-11099;
489293258;2017;306;1014;
489293258;2017;310;7922;
489333963;2018;DI;692734;
489341024;2018;DI;156580;
489341024;2018;FJ;277889;
489341024;2018;HK;16872;
489341024;2018;HM;533564;
489391821;2017;306;57;
489391821;2017;310;322;
489694190;2017;290;458;
489694190;2017;310;1508;
490149416;2017;310;6765;
490289378;2017;310;4445;
490615341;2018;DI;439566;
490616372;2018;DI;242952;
490875507;2018;290;4300;
490875507;2018;310;-108;
490876984;2017;DI;388245;
490876984;2017;HI;25029;
490876984;2017;HK;141209;
490876984;2017;HM;6371409;
491011631;2018;DI;-239321;
491011631;2018;FJ;3043734;
491011631;2018;HI;19493;
491011631;2018;HK;-24931;
491011631;2018;HM;5949518;
491020020;2018;306;8795;
491020020;2018;310;50331;
491257473;2018;DI;-22295;
491257473;2018;FJ;812921;
491257473;2018;HK;-18002;
491257473;2018;HM;1601294;
491551362;2017;306;2632;
491551362;2017;310;17338;
491818472;2018;DI;2543;
491818472;2018;FJ;47896;
491818472;2018;HI;-35;
491818472;2018;HK;442;
491818472;2018;HM;45808;
492139191;2017;DI;41360;
492139191;2017;FJ;1248862;
492139191;2017;HI;-5929;
492139191;2017;HK;7754;
492139191;2017;HM;2051663;
492187323;2018;DI;127912;
492264171;2018;306;-3200;
492264171;2018;310;3748;
492283833;2017;DI;61758;
492283833;2017;FJ;703389;
492283833;2017;HI;-90;
492283833;2017;HK;554;
492283833;2017;HM;621691;
492331285;2017;DI;-180848;
492331285;2017;HI;-22;
492331285;2017;HM;189216;
492366422;2018;DI;256522;
492381157;2018;DI;7593756;
492381157;2018;FJ;171135598;
492381157;2018;HI;-1519358;
492381157;2018;HJ;501587;
492381157;2018;HK;3340004;
492381157;2018;HM;93760235;
492394341;2018;DI;149009;
492394341;2018;HK;4501;
492394341;2018;HM;9172;
492432513;2017;290;364;
492432513;2017;310;676;
492489117;2015;DI;213305;
492489117;2015;FJ;2053011;
492489117;2015;HI;-7684;
492489117;2015;HK;80272;
492489117;2015;HM;3783565;
492646740;2018;DI;452142;
492646740;2018;FJ;350000;
492646740;2018;HK;205;
492646740;2018;HM;649873;
492655964;2017;DI;172957;
492682299;2018;DI;-26011;
492682299;2018;HM;26011;
492741517;2017;DI;-259371;
492984166;2018;DI;18254;
492984166;2018;FJ;142785;
492984166;2018;HK;3221;
492984166;2018;HM;265253;
493440739;2017;310;-102;
493540215;2018;290;9167;
493540215;2018;310;-9239;
493573240;2017;310;9930;
494213382;2018;290;7291;
494213382;2018;306;17452;
494213382;2018;310;265079;
494462013;2018;DI;127334;
494462013;2018;FJ;483021;
494462013;2018;HI;22803;
494462013;2018;HK;28413;
494462013;2018;HM;1107677;
494581234;2018;DI;117081;
494682792;2017;310;-1457;
494750060;2017;DI;-76162;
494750060;2017;HI;-3327;
494750060;2017;HM;187616;
494761216;2017;310;13811;
494830235;2018;DI;24945;
494830235;2018;HK;-375;
494830235;2018;HM;2403;
494852098;2018;DI;35839;
494852098;2018;FJ;162247;
494852098;2018;HI;8651;
494852098;2018;HK;6340;
494852098;2018;HM;288276;
494885320;2018;DI;34630;
494903974;2017;DI;8099;
494903974;2017;FJ;146327;
494903974;2017;HI;-417;
494903974;2017;HK;1527;
494903974;2017;HM;139710;
495219156;2015;DI;-33722;
495219156;2015;HI;-382520;
495219156;2015;HM;383722;
495358806;2018;DI;346718;
495381899;2018;DI;-5814;
495381899;2018;FJ;34261;
495381899;2018;HI;1916;
495381899;2018;HM;95553;
497555904;2017;DI;-226053;
497555904;2017;HI;-545;
497555904;2017;HM;398970;
497665190;2017;DI;-493056;
497747790;2017;DI;17971;
497989764;2017;DI;44127;
498041714;2017;DI;38281;
498041714;2017;FJ;238508;
498041714;2017;HI;8603;
498041714;2017;HK;-3099;
498041714;2017;HM;483641;
498615640;2018;DI;438116;
498675743;2017;DI;277766;
498708114;2018;DI;12874;
498769058;2018;DI;483315;
498769058;2018;FJ;3001531;
498769058;2018;HI;99824;
498769058;2018;HK;115058;
498769058;2018;HM;5359641;
498791672;2017;DI;817875;
498791672;2017;FJ;3650726;
498791672;2017;HI;29236;
498791672;2017;HK;167985;
498791672;2017;HM;6804083;
498831478;2017;DI;-32289;
498831478;2017;FJ;612079;
498831478;2017;HI;4464;
